code_flag,gw_part_no,roll_length
A,1091A07C41,975.710
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
A,1091A08T41,2652.910
A,1091A07T41,693.714
N,1091A09C41,3000.000
N,1091A09C41,3000.000
DN,1091C07NP3,1000.000
A,1091A06T21,283.235
A,1091A07T21,57.815
A,1091A06T21,138.867
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
A,1091A08T41,2600.907
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
A,1091A08T41,1802.878
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
A,1091A06C21,50.797
A,1091A08T41,2979.900
R,1091A09C41,2277.592
A,1091A07T21,719.219
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091A09C21,3000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
N,1091A09C41,3000.000
F,1091A09C41,17.432
N,1091P07TP1,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
F,1091A07C21,0.000
F,1091A07C21,0.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
R,1091A06C21,2280.456
R,1091A06C21,2634.175
F,1091A07C21,20.808
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
F,1091A06C41,4.496
F,1091A07C21,3.379
R,1091A06C21,1954.236
R,1091A06C21,2746.816
R,1091A06C21,2445.147
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
R,1091A10C41,1321.810
R,1091A10C41,1614.270
R,1091A10C41,1424.629
R,1091A06C21,2719.205
R,1091A06C21,2293.569
R,1091A06C21,2631.376
R,1091A06C21,1934.323
R,1091A06C21,721.934
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
R,1091A10C41,676.398
R,1091A06C21,2244.108
F,1091A06C41,100.903
R,1091A08T21,2912.891
R,1091A07C21,1844.784
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
R,1091A06C21,2468.328
R,1091A07C21,1415.820
R,1091A07C21,1382.916
A,1091A07T41,348.909
R,1091A09T41,2478.208
R,1091A09T41,1067.574
R,1091A06C21,1727.207
R,1091A09T41,1884.342
R,1091A09T41,2863.106
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
R,1091A09T41,2648.737
R,1091A09T41,2888.933
R,1091A09T41,1189.853
R,1091A09T41,1347.744
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
R,1091A09T41,0.000
R,1091A08T21,2191.824
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
N,1091A07C21,3000.000
A,1091A07T21,0.000
A,1091A07T21,0.000
A,1091A07T21,1.000
A,1091A06T21,0.000
A,1091A06C41,0.167
F,1091A06C41,30.273
A,1091A08T41,2796.086
A,1091A07T21,0.000
A,1091A07C41,72.008
A,1091A07C41,67.925
A,1091A08T41,0.000
F,1091G07PA4,0.000
F,1091G08PA1,0.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A06C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
N,1091A08C21,3000.000
A,1091A08T41,0.000
A,1091A07C41,57.190
A,1091A06T41,0.000
F,1091G07PA4,0.000
A,1091A07C41,0.000
A,1091A07C41,0.000
F,1091G07PA4,0.000
R,1091A07C21,2318.568
A,1091A08T41,0.000
A,1091A07C41,0.000
A,1091A07C41,0.000
A,1091A07C41,69.770
F,1091G07PA4,1.186
A,1091A06T21,455.145
A,1091A07C21,0.000
A,1091A07C41,1612.717
R,1091A08T21,1710.688
R,1091A08T21,1761.766
A,1091A07C21,0.000
DF,1091G08MA1,0.000
F,1091G07PA4,0.000
A,1091A07C21,0.000
A,1091A07T41,747.969
A,1091A07C41,0.000
A,1091A07T21,220.386
A,1091A06C41,1563.043
DF,1091G08MA1,0.000
F,1091G07PA4,3.239
A,1091A07C21,0.000
A,1091A06T41,58.160
F,1091G07PA4,0.000
A,1091A06T21,0.000
A,1091A07C41,0.000
R,1091A10T41,694.298
A,1091A06C41,0.129
A,1091A07C21,0.000
R,1091A06C21,1059.201
A,1091A07C41,0.000
A,1091A07C41,10.000
A,1091A07C41,0.275
A,1091A07T21,539.578
A,1091A08T41,2792.144
R,1091A06C21,2623.364
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
A,1091A07T41,1295.724
A,1091A06C41,0.000
F,1091A08T21,21.244
R,1091A06C21,1563.748
R,1091A06C21,2224.909
R,1091A06C21,2233.930
F,1091A06C41,99.473
R,1091A06C21,944.582
A,1091A08T41,0.000
A,1091A08T41,2114.526
R,1091A06C21,2624.880
R,1091A06C21,2624.279
R,1091A06C21,1058.012
A,1091A09C21,0.000
R,1091A06C21,2651.293
R,1091A06C21,2215.974
A,1091A07T21,1329.464
R,1091A06C21,194.167
A,1091P07TP1,760.330
R,1091A08C21,2787.008
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A10C41,2000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
R,1091A06C21,1553.637
A,1091A06T41,306.818
R,1091A06C21,2622.138
R,1091A06C21,2672.339
R,1091A08C21,2614.885
A,1091A06T41,0.000
A,1091A07T21,41.668
A,1091A07C41,0.000
R,1091A12C41,620.070
A,1091A08T21,0.274
A,1091A07M41,2531.665
A,1091A07M41,2705.463
A,1091A07M41,2267.442
A,1091A06T21,1470.676
A,1091A06T41,0.000
O,1091A07T21,1136.604
A,1091A07C41,0.000
A,1091A08T41,2949.248
A,1091A08T41,2483.792
A,1091A06T21,1848.396
A,1091A07T41,0.000
R,1091A06C21,1238.394
R,1091A06C21,1355.143
A,1091A07T41,1.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
A,1091A06T21,0.000
R,1091A08C21,2366.795
A,1091A07T41,3.049
R,1091A06C21,931.211
R,1091A06C21,367.917
R,1091A06C21,1694.102
R,1091A06C21,1453.938
R,1091A06C21,80.041
A,1091A07C41,1261.206
R,1091A09C21,2581.371
A,1091A06T21,267.876
A,1091A08T41,0.000
R,1091A09C21,2635.022
O,1091A06T21,1755.975
F,1091A06C41,69.536
O,1091A06T21,2754.112
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
A,1091A07T41,0.000
R,1091A08C21,2147.475
A,1091A06T21,0.000
F,1091A10C41,22.550
A,1091A06T41,0.000
F,1091A10C41,25.059
R,1091A09C21,2417.161
A,1091A06T21,0.000
A,1091A07C41,0.000
R,1091A09C21,739.971
A,1091A12C41,818.256
A,1091A07T41,0.000
A,1091A07T21,0.000
R,1091A09C21,2496.867
R,1091A09C21,2156.092
R,1091A09C21,2392.951
F,1091A10C41,25.510
R,1091A09C21,2108.873
R,1091A06T21,2987.657
R,1091A06T21,2667.455
R,1091A06T21,443.424
R,1091A06T21,1357.160
O,1091C08TP2,1000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T21,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A06T41,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
R,1091A09C21,860.819
R,1091A06T21,487.184
R,1091A06T21,2646.126
R,1091A06T21,1950.137
R,1091A09C21,2695.840
R,1091A06T21,1979.497
F,1091A10C41,27.244
A,1091A07T41,0.000
F,1091A08T41,186.343
F,1091A08C41,92.038
R,1091A06T21,2894.326
R,1091A08C41,1595.941
F,1091A08T41,0.000
F,1091A08T41,0.000
A,1091A06C41,2978.043
A,1091A07T41,0.000
F,1091A08T41,0.000
F,1091A08T41,0.000
O,1091A07T21,1762.252
A,1091A07T41,1820.642
F,1091A10C41,22.742
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
R,1091A07T21,1432.187
F,1091A08T21,0.000
F,1091A08T21,0.000
R,1091A07T21,1798.577
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
A,1091A06T41,0.000
F,1091A08T21,0.000
R,1091A07T21,1665.504
F,1091A10C41,34.088
A,1091A06T21,549.996
R,1091A07T21,2705.252
F,1091A10C41,25.880
F,1091A08C21,40.010
A,1091A07T41,0.000
O,1091A08C41,2363.726
F,1091A08T41,0.000
R,1091A07C41,2047.356
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A06C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091A08C41,3000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
O,1091A06T21,433.987
A,1091A07C41,198.400
F,1091A07T41,0.000
F,1091A08C21,25.844
R,1091A07C41,2039.332
R,1091A07C41,1157.826
R,1091A07T21,2571.269
R,1091A08C41,2451.742
A,1091A06T21,0.000
F,1091A08C41,6.368
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07C41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
N,1091A07T41,3000.000
R,1091A07C41,1939.766
F,1091A08T21,0.000
R,1091A07C41,2112.659
A,1091A08T21,1614.061
R,1091A07C41,1961.193
A,1091A06C41,0.000
R,1091A07C41,246.012
F,1091A10C41,23.430
A,1091A07T41,0.000
A,1091A07C41,0.000
A,1091A07C41,0.000
A,1091A07C41,0.000
R,1091A08T21,1000.000
R,1091A08T21,545.402
A,1091A07T41,0.000
A,1091A06C41,0.000
A,1091A06C41,0.000
O,1091A07C41,2990.849
F,1091C08TP2,0.000
F,1091A08T21,30.270
F,1091A07C41,135.692
R,1091A08C21,115.637
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091C08TP2,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
O,1091A08T41,2990.796
F,1091A07C41,0.000
O,1091A08T41,2529.080
N,1091A07T21,3000.000
F,1091A08T41,0.000
A,1091A07C41,0.000
R,1091A08C21,663.394
A,1091A08T41,394.958
A,1091A07T21,0.000
R,1091A07C41,2302.928
F,1091A07C41,0.000
O,1091A07C41,2705.673
O,1091A06C41,2704.239
R,1091A08C41,888.156
O,1091A06T21,1939.593
O,1091A07T41,864.606
O,1091A06T21,159.345
O,1091A06T21,372.196
O,1091A07C41,1289.279
O,1091A06T21,794.674
R,1091A07C41,2718.460
R,1091A07C41,635.051
F,1091A07C41,0.000
F,1091A07C41,2.780
O,1091A07C41,1005.685
A,1091A06C41,0.000
O,1091A06T21,1024.902
O,1091A06T21,2223.071
F,1091A09C21,0.000
R,1091A07C41,305.475
O,1091A07T41,277.201
O,1091A07C41,2301.569
R,1091A07C41,1969.831
O,1091A07T41,373.032
