code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
A  ,1091A06T21               ,S21X0953-3763  ,19186     ,20220123,210848,BBH15     ,TA,1021.763,2022000043,1,20220101,0.000,0.000,3351.383,1021.763,3351.383,0.000,0.000,0.000,STATUS    ,20220123,210848,M,            ,0,0,0,0,0,0,          ,
N  ,1091A07T41               ,S21Y1133-7129  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7130  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7131  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7132  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7133  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7134  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7135  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7136  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7137  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7138  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7139  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A07T41               ,S21Y1133-7140  ,24142     ,20220125,144546,          ,TB,3000.000,2022004367,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144546,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5636  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5637  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5638  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5639  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5640  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5641  ,24142     ,20220125,144740,          ,TA,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5642  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5643  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5644  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5645  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5646  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A08T21               ,S21Y0530-5647  ,24142     ,20220125,144740,          ,TB,3000.000,2022004367,3,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,144740,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0037   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0038   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0039   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0040   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0041   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0042   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0043   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0044   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0045   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0046   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0047   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21C133-0048   ,S1001     ,20220125,180536,          ,TB,3000.000,2022004368,2,20220125,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220125,180536,M,,0,0,0,0,0,0,,
O  ,1091A06T21               ,S21X1171-4270  ,11473     ,20220115,2920,BBR71     ,TA,0.305,2022000200,2,20220103,0.000,0.000,1.000,0.000,0.000,0.000,0.305,1.000,USE       ,20220125,201748,A,R03MSDE03   ,2200,9,0,0,4377,-4377,LVNE      ,
N  ,1091A08C41               ,N2218182-0008  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0009  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0010  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0011  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0012  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0006  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0005  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0004  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0003  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0002  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A08C41               ,N2218182-0001  ,23397     ,20220126,155932,          ,TA,3000.000,2022004597,4,20220126,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220126,155932,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21A281-0006   ,21955     ,20220111,151904,          ,TB,3000.000,2022001622,4,20220111,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220111,151904,M,,0,0,0,0,0,0,,
N  ,1091A09C21               ,R21A281-0003   ,21955     ,20220111,151904,          ,TB,3000.000,2022001622,4,20220111,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20220111,151904,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5868  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5869  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5870  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5871  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5872  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5873  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5867  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5866  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5865  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5864  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5863  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5862  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5903  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5904  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5905  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5884  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5879  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091A10C41               ,S21Y0755-5885  ,21955     ,20220111,152356,          ,TB,2000.000,2022001622,6,20220111,0.000,0.000,6560.000,0.000,0.000,0.000,2000.000,6560.000,ADD       ,20220111,152356,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1672  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1673  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1674  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1675  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1676  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1670  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1669  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1668  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1667  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
N  ,1091C08TP2               ,S2191033-1666  ,21955     ,20220111,152735,          ,TB,1000.000,2022001622,7,20220111,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20220111,152735,M,,0,0,0,0,0,0,,
A  ,1091A06T21               ,S21X1171-4280  ,24246     ,20220127,60018,BB706     ,TA,137.969,2022001188,1,20220108,0.000,0.000,452.539,137.969,452.539,0.000,0.000,0.000,STATUS    ,20220127,60018,M,            ,0,0,0,0,0,0,          ,
DN ,1091G08MA1               ,SR198071-0143  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0142  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0144  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0145  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0146  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0147  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0148  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0149  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0150  ,S3609     ,20200330,145805,          ,TB,500.000,208-N31928,1,20200330,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200330,145805,M,,0,0,0,0,0,0,,
A  ,1091A06T21               ,S21X0953-3760  ,23397     ,20220112,100040,BBR36     ,TA,1230.020,2022000043,1,20220101,0.000,0.000,4034.467,1230.020,4034.467,0.000,0.000,0.000,STATUS    ,20220112,100040,M,            ,0,0,0,0,0,0,          ,
A  ,1091A08T41               ,S21Y1080-6652  ,23397     ,20220112,151934,BBR48     ,TA,2151.990,2021066447,2,20211213,0.000,0.000,7058.527,2151.990,7058.527,0.000,0.000,0.000,STATUS    ,20220112,151934,M,            ,0,0,0,0,0,0,          ,
A  ,1091A06T41               ,S21X0389-2835  ,23397     ,20220112,155121,BB552     ,TA,0.000,2021057196,1,20211025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,STATUS    ,20220112,155121,M,            ,0,0,0,0,0,0,          ,
DN ,1091G08MA1               ,SR198071-0120  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0119  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0118  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0117  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0081  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0082  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0083  ,21532     ,20200331,145917,          ,TB,500.000,208-N32006,2,20200331,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200331,145917,M,,0,0,0,0,0,0,,
