¦C¼Æ,bd_id,oper,model,remark,trans_date,trans_time,
47,	AAW008YQ3004A       ,	2200,	ICONN       ,	20220208-D-AAW008YQ3004A-2200-Criteria  ,	20220208,	111316,
48,	ANV132X2C102A       ,	2200,	UTC2000     ,	20220125-A-ANV132X2C102A-2200-Criteria  ,	20220125,	114354,
49,	ANI020YU1002B       ,	2200,	ICONN       ,	ANI020YU1002B-2200-Criteria             ,	20220127,	112859,
50,	AQW008YM2001A       ,	2200,	MAXUM       ,	AQW008YM2001A-2200-Criteria             ,	20201130,	203443,
51,	ANV132X2C050A       ,	2200,	ICONN-PLUS  ,	20220125-B-ANV132X2C050A-2200-Criteria  ,	20220125,	125620,
52,	AHQ0442J3003A       ,	2200,	ICONN       ,	20220128-C-AHQ0442J3003A-2200-Criteria  ,	20220128,	130915,
53,	AHQ0442J3003A       ,	2200,	RAPID       ,	20220128-C-AHQ0442J3003A-2200-Criteria  ,	20220128,	130915,
54,	AHQ0442J3003A       ,	3200,	ICONN-PLUS  ,	20220128-C-AHQ0442J3003A-3200-Criteria  ,	20220128,	130915,
55,	AHQ0442J3003A       ,	3200,	RAPID       ,	20220128-C-AHQ0442J3003A-3200-Criteria  ,	20220128,	130915,
56,	AAS096EI2001A       ,	2200,	MAXUM-PLUS  ,	20220128-B-AAS096EI2001A-2200-Criteria  ,	20220128,	83459,
57,	ABU008Y62009A       ,	2200,	MAXUM       ,	ABU008Y62009A-2200-Criteria             ,	20210315,	160051,
58,	AAS008DR2002A       ,	2200,	MAXUM       ,	20220125-A-AAS008DR2002A-2200-Criteria  ,	20220125,	150144,
59,	ABU100X69007A       ,	2200,	UTC2000     ,	20220125-B-ABU100X69007A-2200-Criteria  ,	20220125,	155733,
60,	ANV132X2C101A       ,	2200,	UTC2000     ,	20220127-C-ANV132X2C101A-2200-Criteria  ,	20220127,	175436,
61,	AAB162KE1010A       ,	2200,	UTC1000S    ,	20220125-F-AAB162KE1010A-2200-Criteria  ,	20220125,	204454,
62,	AAB162KE1010A       ,	2200,	UTC2000     ,	20220125-F-AAB162KE1010A-2200-Criteria  ,	20220125,	204454,
63,	AAB162KE1010A       ,	2200,	UTC3000     ,	20220125-F-AAB162KE1010A-2200-Criteria  ,	20220125,	204454,
64,	AAB162KE1010A       ,	2200,	UTC5000S    ,	20220125-F-AAB162KE1010A-2200-Criteria  ,	20220125,	204454,
65,	AAB162KE1010A       ,	2200,	RAPID       ,	20220125-F-AAB162KE1010A-2200-Criteria  ,	20220125,	204454,
66,	AAB008YM2027A       ,	2200,	MAXUM-PLUS  ,	AAB008YM2027A-2200-Criteria             ,	20220125,	221659,
67,	AAB008YM2027A       ,	2200,	MAXUM       ,	AAB008YM2027A-2200-Criteria             ,	20220125,	221659,
68,	AAB008YM2027A       ,	2200,	ICONN-PLUS  ,	AAB008YM2027A-2200-Criteria             ,	20220125,	221659,
69,	AAB008YM2027A       ,	2200,	RAPID       ,	AAB008YM2027A-2200-Criteria             ,	20220125,	221659,
70,	ACD008DR1031A       ,	3200,	UTC2000     ,	20220126-A-ACD008DR1031A-3200-Criteria  ,	20220126,	82823,
71,	ACD008DR1031A       ,	2200,	UTC2000     ,	20220126-A-ACD008DR1031A-2200-Criteria  ,	20220126,	82823,
72,	ANV0086A1081A       ,	2200,	MAXUM       ,	20220126-A-ANV0086A1081A-2200-Criteria  ,	20220126,	111342,
73,	AAS008YM2022A       ,	2200,	MAXUM       ,	20220126-B-AAS008YM2022A-2200-Criteria  ,	20220126,	112340,
74,	ABU008YQ2027A       ,	2200,	MAXUM       ,	20220126-C-ABU008YQ2027A-2200-Criteria  ,	20220126,	231220,
75,	AAB063NW3008A       ,	2200,	UTC1000S    ,	20220126-A-AAB063NW3008A-2200-Criteria  ,	20220126,	164623,
76,	AZI084CC2002A       ,	2200,	UTC1000S    ,	20220126-B-AZI084CC2002A-2200-Criteria  ,	20220126,	145803,
77,	ABU024XW3005A       ,	3200,	UTC2000     ,	20220126-A-ABU024XW3005A-3200-Criteria  ,	20220126,	152250,
78,	ABU024XW3005A       ,	2200,	UTC2000     ,	20220126-A-ABU024XW3005A-2200-Criteria  ,	20220126,	152250,
79,	ABU024XW3005A       ,	2200,	UTC3000     ,	20220126-A-ABU024XW3005A-2200-Criteria  ,	20220126,	152250,
80,	AAB008YQ2039B       ,	2200,	MAXUM       ,	20220208-H-AAB008YQ2039B-2200-Criteria  ,	20220208,	182423,
81,	AAB008YQ2039B       ,	2200,	RAPID       ,	20220208-H-AAB008YQ2039B-2200-Criteria  ,	20220208,	182423,
82,	AAS008YQ2001B       ,	2200,	MAXUM       ,	20220126-A-AAS008YQ2001B-2200-Criteria  ,	20220126,	160434,
83,	AQW008YM2004A       ,	2200,	MAXUM-PLUS  ,	AQW008YM2004A-2200-Criteria             ,	20210224,	93834,
84,	AAS008YQ2001B       ,	2200,	ICONN       ,	20220126-A-AAS008YQ2001B-2200-Criteria  ,	20220126,	160434,
85,	AAB008YB2016A       ,	2200,	MAXUM       ,	20220126-A-AAB008YB2016A-2200-Criteria  ,	20220126,	161701,
86,	AAB063NW3008A       ,	2200,	UTC2000     ,	20220126-A-AAB063NW3008A-2200-Criteria  ,	20220126,	164623,
87,	AHQ0442J3006A       ,	2200,	ICONN       ,	20220215-F-AHQ0442J3006A-2200-Criteria  ,	20220215,	191847,
88,	AHQ0442J3006A       ,	2200,	RAPID       ,	20220215-F-AHQ0442J3006A-2200-Criteria  ,	20220215,	191847,
89,	AHQ0442J3006A       ,	3200,	ICONN-PLUS  ,	20220215-F-AHQ0442J3006A-3200-Criteria  ,	20220215,	191847,
90,	ANV0086B1006A       ,	2200,	MAXUM-PLUS  ,	20220126-A-ANV0086B1006A-2200-Criteria  ,	20220126,	191519,
91,	ANV0086B1006A       ,	2200,	RAPID       ,	20220126-A-ANV0086B1006A-2200-Criteria  ,	20220126,	191519,
92,	AAS008YQ2044A       ,	2200,	ICONN       ,	20220215-B-AAS008YQ2044A-2200-Criteria  ,	20220215,	173254,
93,	ABU008YQ2001A       ,	2200,	MAXUM-PLUS  ,	20220126-A-ABU008YQ2001A-2200-Criteria  ,	20220126,	231711,
94,	ABU008YQ2001A       ,	2200,	MAXUM       ,	20220126-A-ABU008YQ2001A-2200-Criteria  ,	20220126,	231711,
95,	AAS048MAB008A       ,	2200,	MAXUM       ,	20220127-A-AAS048MAB008A-2200-Criteria  ,	20220127,	51818,
96,	AAB008YQ2022A       ,	2200,	MAXUM-PLUS  ,	AAB008YQ2022A-2200-Criteria             ,	20220127,	93757,
97,	OI072AF1066A        ,	2200,	MAXUM-PLUS  ,	OI072AF1066A-2200-Criteria              ,	20210212,	104632,
98,	AAB008YQ2022A       ,	2200,	MAXUM       ,	AAB008YQ2022A-2200-Criteria             ,	20220127,	93757,
99,	ABW052AC1005A       ,	2200,	MAXUM-PLUS  ,	20220129-A-ABW052AC1005A-2200-Criteria  ,	20220129,	21040,
100,	AYZ096EI1002A       ,	2200,	UTC1000S    ,	20220127-C-AYZ096EI1002A-2200-Criteria  ,	20220127,	111925,
101,	AAB008YQ2011B       ,	2200,	RAPID       ,	AAB008YQ2011B-2200-Criteria             ,	20210318,	94834,
102,	ACD096EF2001A       ,	2200,	UTC1000S    ,	ACD096EF2001A-2200-Criteria             ,	20210211,	735,
103,	ACD096EF2001A       ,	2200,	UTC2000     ,	ACD096EF2001A-2200-Criteria             ,	20210211,	735,
104,	ACD096EF2001A       ,	2200,	UTC3000     ,	ACD096EF2001A-2200-Criteria             ,	20210211,	735,
105,	ACD096EF2001A       ,	2200,	MAXUM-PLUS  ,	ACD096EF2001A-2200-Criteria             ,	20210211,	735,
106,	AYZ096EI1002A       ,	2200,	UTC2000     ,	20220127-C-AYZ096EI1002A-2200-Criteria  ,	20220127,	111925,
107,	ACD066TN1013A       ,	2200,	UTC2000     ,	20220127-D-ACD066TN1013A-2200-Criteria  ,	20220127,	111931,
108,	AAB134N94001A       ,	2200,	UTC1000S    ,	20220127-B-AAB134N94001A-2200-Criteria  ,	20220127,	142010,
109,	ACD008DR1033A       ,	2200,	UTC3000     ,	20220131-E-ACD008DR1033A-2200-Criteria  ,	20220131,	55658,
110,	ACD008DR1033A       ,	3200,	UTC3000     ,	20220131-E-ACD008DR1033A-3200-Criteria  ,	20220131,	55658,
111,	AAW024MA5010B       ,	2200,	UTC1000S    ,	AAW024MA5010B-2200-Criteria             ,	20220127,	143901,
112,	AAB162KE1006A       ,	3200,	UTC2000     ,	20220127-D-AAB162KE1006A-3200-Criteria  ,	20220127,	153849,
113,	AAB162KE1006A       ,	3200,	UTC3000     ,	20220127-D-AAB162KE1006A-3200-Criteria  ,	20220127,	153849,
114,	AAB162KE1006A       ,	3200,	UTC5000S    ,	20220127-D-AAB162KE1006A-3200-Criteria  ,	20220127,	153849,
115,	AAB162KE1006A       ,	2200,	UTC2000     ,	20220127-D-AAB162KE1006A-2200-Criteria  ,	20220127,	153849,
116,	AAB162KE1006A       ,	2200,	RAPID       ,	20220127-D-AAB162KE1006A-2200-Criteria  ,	20220127,	153849,
117,	ANV132X2C104A       ,	2200,	UTC2000     ,	20220127-B-ANV132X2C104A-2200-Criteria  ,	20220127,	164756,
118,	ALW078C93001A       ,	2200,	UTC2000     ,	20220129-B-ALW078C93001A-2200-Criteria  ,	20220129,	113308,
119,	ALW078C93001A       ,	2200,	UTC3000     ,	20220129-B-ALW078C93001A-2200-Criteria  ,	20220129,	113308,
120,	ALW078C93001A       ,	2200,	MAXUM-PLUS  ,	20220129-B-ALW078C93001A-2200-Criteria  ,	20220129,	113308,
121,	ALW078C93001A       ,	2200,	MAXUM       ,	20220129-B-ALW078C93001A-2200-Criteria  ,	20220129,	113308,
122,	ALW078C93001A       ,	2200,	ICONN       ,	20220129-B-ALW078C93001A-2200-Criteria  ,	20220129,	113308,
123,	ALW078C93001A       ,	2200,	RAPID       ,	20220129-B-ALW078C93001A-2200-Criteria  ,	20220129,	113308,
124,	ACD008DR1034A       ,	3200,	UTC3000     ,	20220127-C-ACD008DR1034A-3200-Criteria  ,	20220127,	174802,
125,	ACD008DR1034A       ,	2200,	UTC3000     ,	20220127-C-ACD008DR1034A-2200-Criteria  ,	20220127,	174802,
126,	ACD096EL1003A       ,	2200,	UTC2000     ,	20220131-B-ACD096EL1003A-2200-Criteria  ,	20220131,	14022,
127,	AAW048TP1008B       ,	2200,	UTC2000     ,	20220202-E-AAW048TP1008B-2200-Criteria  ,	20220202,	30820,
128,	AAW048TP1008B       ,	2200,	UTC3000     ,	20220202-E-AAW048TP1008B-2200-Criteria  ,	20220202,	30820,
129,	AAS096EI2001A       ,	2200,	MAXUM       ,	20220128-B-AAS096EI2001A-2200-Criteria  ,	20220128,	83459,
130,	AAS096EI2001A       ,	2200,	ICONN       ,	20220128-B-AAS096EI2001A-2200-Criteria  ,	20220128,	83459,
131,	AAW048TP1008B       ,	2200,	UTC5000S    ,	20220202-E-AAW048TP1008B-2200-Criteria  ,	20220202,	30820,
132,	AAW048TP1008B       ,	2200,	MAXUM       ,	20220202-E-AAW048TP1008B-2200-Criteria  ,	20220202,	30820,
133,	AAW024XJB001A       ,	3200,	UTC2000     ,	20220128-D-AAW024XJB001A-3200-Criteria  ,	20220128,	171008,
134,	AAW024XJB001A       ,	2200,	UTC2000     ,	20220128-D-AAW024XJB001A-2200-Criteria  ,	20220128,	171008,
135,	AAS008DR2003A       ,	2200,	MAXUM       ,	20220128-A-AAS008DR2003A-2200-Criteria  ,	20220128,	171128,
136,	ACD054TN1003A       ,	2200,	UTC1000S    ,	20220208-B-ACD054TN1003A-2200-Criteria  ,	20220209,	70605,
137,	AAS008DR1006A       ,	2200,	MAXUM       ,	20220128-A-AAS008DR1006A-2200-Criteria  ,	20220128,	174947,
138,	AAS008FG1011A       ,	2200,	MAXUM-PLUS  ,	20220128-A-AAS008FG1011A-2200-Criteria  ,	20220128,	174958,
139,	AAS008FG1011A       ,	2200,	MAXUM       ,	20220128-A-AAS008FG1011A-2200-Criteria  ,	20220128,	174959,
140,	AAS008FG1016A       ,	2200,	MAXUM-PLUS  ,	20220128-A-AAS008FG1016A-2200-Criteria  ,	20220128,	175009,
141,	AAS008FG1016A       ,	2200,	MAXUM       ,	20220128-A-AAS008FG1016A-2200-Criteria  ,	20220128,	175009,
142,	AAS008FG1034A       ,	2200,	MAXUM       ,	20220128-A-AAS008FG1034A-2200-Criteria  ,	20220128,	175022,
143,	AAS008YM2024A       ,	2200,	MAXUM       ,	20220128-A-AAS008YM2024A-2200-Criteria  ,	20220128,	175032,
144,	AAS008YQ2016A       ,	2200,	MAXUM       ,	20220211-B-AAS008YQ2016A-2200-Criteria  ,	20220211,	132447,
145,	AAS008YQ2016A       ,	2200,	ICONN       ,	20220211-B-AAS008YQ2016A-2200-Criteria  ,	20220211,	132447,
146,	AAS048TG2003A       ,	2200,	MAXUM       ,	20220128-A-AAS048TG2003A-2200-Criteria  ,	20220128,	175058,
147,	AAS048TG2003A       ,	2200,	ICONN       ,	20220128-A-AAS048TG2003A-2200-Criteria  ,	20220128,	175058,
148,	AAS054TS1001B       ,	2200,	MAXUM-PLUS  ,	20220128-A-AAS054TS1001B-2200-Criteria  ,	20220128,	175109,
149,	AAS054TS1001B       ,	2200,	MAXUM       ,	20220128-A-AAS054TS1001B-2200-Criteria  ,	20220128,	175109,
150,	AAS084CC2007A       ,	2200,	MAXUM-PLUS  ,	20220128-B-AAS084CC2007A-2200-Criteria  ,	20220128,	175124,
151,	AAS084CC2007A       ,	2200,	MAXUM       ,	20220128-B-AAS084CC2007A-2200-Criteria  ,	20220128,	175124,
152,	AAS084CC2007A       ,	2200,	ICONN       ,	20220128-B-AAS084CC2007A-2200-Criteria  ,	20220128,	175124,
153,	AAS096EL1001A       ,	2200,	MAXUM-PLUS  ,	20220128-B-AAS096EL1001A-2200-Criteria  ,	20220128,	175140,
154,	AAS096EL1001A       ,	2200,	MAXUM       ,	20220128-B-AAS096EL1001A-2200-Criteria  ,	20220128,	175140,
155,	AAS096EL1001A       ,	2200,	ICONN       ,	20220128-B-AAS096EL1001A-2200-Criteria  ,	20220128,	175140,
156,	AAS153XT9016B       ,	2200,	ICONN       ,	20220210-C-AAS153XT9016B-2200-Criteria  ,	20220210,	180507,
157,	ABU008YD2007A       ,	2200,	MAXUM       ,	ABU008YD2007A-2200-Criteria             ,	20210314,	182235,
158,	AAS162KE1008A       ,	2200,	MAXUM       ,	20220128-A-AAS162KE1008A-2200-Criteria  ,	20220128,	175202,
159,	ANV132X2C025A       ,	2200,	UTC5000S    ,	20220211-B-ANV132X2C025A-2200-Criteria  ,	20220211,	85335,
160,	ANV132X2C025A       ,	2200,	RAPID       ,	20220211-B-ANV132X2C025A-2200-Criteria  ,	20220211,	85335,
161,	AAB008YD2006A       ,	2200,	MAXUM       ,	20220211-A-AAB008YD2006A-2200-Criteria  ,	20220211,	130942,
162,	AGA048MA7001A       ,	2200,	MAXUM       ,	20220128-A-AGA048MA7001A-2200-Criteria  ,	20220128,	213834,
163,	ABU008YD2007A       ,	2200,	ICONN-PLUS  ,	ABU008YD2007A-2200-Criteria             ,	20210314,	182235,
164,	ABU008YQ2023A       ,	2200,	MAXUM       ,	20220128-A-ABU008YQ2023A-2200-Criteria  ,	20220128,	213840,
165,	AAB162KE1002A       ,	2200,	UTC1000S    ,	AAB162KE1002A-2200-Criteria             ,	20220129,	1335,
166,	AAB162KE1002A       ,	2200,	UTC2000     ,	AAB162KE1002A-2200-Criteria             ,	20220129,	1335,
167,	AAB162KE1002A       ,	2200,	UTC3000     ,	AAB162KE1002A-2200-Criteria             ,	20220129,	1335,
168,	AAB162KE1007A       ,	3200,	UTC2000     ,	AAB162KE1007A-3200-Criteria             ,	20220129,	1336,
169,	AAB162KE1007A       ,	2200,	UTC2000     ,	AAB162KE1007A-2200-Criteria             ,	20220129,	1336,
170,	AAB008YM2025A       ,	2200,	MAXUM-PLUS  ,	20220218-D-AAB008YM2025A-2200-Criteria  ,	20220218,	22518,
171,	AAB008YM2025A       ,	2200,	MAXUM       ,	20220218-D-AAB008YM2025A-2200-Criteria  ,	20220218,	22518,
172,	AMS048TW1039A       ,	2200,	UTC1000S    ,	AMS048TW1039A-2200-Criteria             ,	20210215,	131334,
173,	AAB008YM2025A       ,	2200,	ICONN-PLUS  ,	20220218-D-AAB008YM2025A-2200-Criteria  ,	20220218,	22518,
174,	AAB008YM2025A       ,	2200,	RAPID       ,	20220218-D-AAB008YM2025A-2200-Criteria  ,	20220218,	22518,
175,	ABW052AC1005A       ,	2200,	MAXUM       ,	20220129-A-ABW052AC1005A-2200-Criteria  ,	20220129,	21040,
176,	AAW024XJ6013B       ,	3200,	UTC2000     ,	20220129-A-AAW024XJ6013B-3200-Criteria  ,	20220129,	42223,
177,	AAW024XJ6013B       ,	2200,	UTC2000     ,	20220129-A-AAW024XJ6013B-2200-Criteria  ,	20220129,	42223,
178,	AMS096EF2001A       ,	2200,	UTC1000S    ,	20220212-B-AMS096EF2001A-2200-Criteria  ,	20220212,	21007,
179,	AMS096EF2001A       ,	2200,	UTC2000     ,	20220212-B-AMS096EF2001A-2200-Criteria  ,	20220212,	21007,
180,	AMS096EF2001A       ,	2200,	UTC3000     ,	20220212-B-AMS096EF2001A-2200-Criteria  ,	20220212,	21007,
181,	AMS096EF2001A       ,	2200,	MAXUM-PLUS  ,	20220212-B-AMS096EF2001A-2200-Criteria  ,	20220212,	21007,
182,	AAS008YQ9002A       ,	2200,	MAXUM       ,	20220218-A-AAS008YQ9002A-2200-Criteria  ,	20220218,	92434,
183,	ACD054TA1008B       ,	2200,	UTC1000S    ,	ACD054TA1008B-2200-Criteria             ,	20220129,	172703,
184,	ACD054TA1008B       ,	2200,	UTC2000     ,	ACD054TA1008B-2200-Criteria             ,	20220129,	172703,
185,	ACD054TA1008B       ,	2200,	UTC3000     ,	ACD054TA1008B-2200-Criteria             ,	20220129,	172703,
186,	AGJ252X02001A       ,	3200,	UTC2000     ,	20220129-A-AGJ252X02001A-3200-Criteria  ,	20220129,	211344,
187,	AGJ252X02001A       ,	3200,	MAXUM       ,	20220129-A-AGJ252X02001A-3200-Criteria  ,	20220129,	211344,
188,	AAW008Y62029A       ,	2200,	MAXUM-PLUS  ,	AAW008Y62029A-2200-Criteria             ,	20210326,	165623,
189,	AAW008Y62029A       ,	2200,	MAXUM       ,	AAW008Y62029A-2200-Criteria             ,	20210326,	165623,
190,	ABW032YF1013A       ,	2200,	MAXUM-PLUS  ,	ABW032YF1013A-2200-Criteria             ,	20210327,	141223,
191,	AGJ252X02001A       ,	3200,	ICONN-PLUS  ,	20220129-A-AGJ252X02001A-3200-Criteria  ,	20220129,	211344,
192,	AGJ252X02001A       ,	3200,	RAPID       ,	20220129-A-AGJ252X02001A-3200-Criteria  ,	20220129,	211344,
193,	AGJ252X02001A       ,	2200,	UTC2000     ,	20220129-A-AGJ252X02001A-2200-Criteria  ,	20220129,	211344,
194,	AGJ252X02001A       ,	2200,	UTC5000S    ,	20220129-A-AGJ252X02001A-2200-Criteria  ,	20220129,	211344,
195,	AGJ252X02001A       ,	2200,	MAXUM       ,	20220129-A-AGJ252X02001A-2200-Criteria  ,	20220129,	211344,
196,	AGJ252X02001A       ,	2200,	ICONN       ,	20220129-A-AGJ252X02001A-2200-Criteria  ,	20220129,	211344,
197,	AGJ252X02001A       ,	2200,	ICONN-PLUS  ,	20220129-A-AGJ252X02001A-2200-Criteria  ,	20220129,	211344,
198,	AGJ252X02001A       ,	2200,	RAPID       ,	20220129-A-AGJ252X02001A-2200-Criteria  ,	20220129,	211344,
199,	AHQ0442J3005A       ,	2200,	RAPID       ,	20220215-C-AHQ0442J3005A-2200-Criteria  ,	20220215,	191304,
200,	AHQ0442J3005A       ,	3200,	RAPID       ,	20220215-C-AHQ0442J3005A-3200-Criteria  ,	20220215,	191304,
201,	AAB008YQ2032A       ,	2200,	MAXUM-PLUS  ,	20220130-A-AAB008YQ2032A-2200-Criteria  ,	20220130,	154556,
202,	AAB008YQ2032A       ,	2200,	MAXUM       ,	20220130-A-AAB008YQ2032A-2200-Criteria  ,	20220130,	154556,
203,	AAB008YQ2032A       ,	2200,	RAPID       ,	20220130-A-AAB008YQ2032A-2200-Criteria  ,	20220130,	154556,
204,	ABU048MA7002A       ,	2200,	UTC1000S    ,	20220130-A-ABU048MA7002A-2200-Criteria  ,	20220130,	171514,
205,	ABU024XJ6002A       ,	2200,	UTC2000     ,	ABU024XJ6002A-2200-Criteria             ,	20220131,	1454,
206,	ABU024XJ6002A       ,	3200,	UTC2000     ,	ABU024XJ6002A-3200-Criteria             ,	20220131,	1454,
207,	ABU024XJ6003A       ,	3200,	UTC3000     ,	20220208-A-ABU024XJ6003A-3200-Criteria  ,	20220208,	80052,
208,	ABU024XJ6003A       ,	2200,	UTC2000     ,	20220208-A-ABU024XJ6003A-2200-Criteria  ,	20220208,	80052,
209,	AAB096EF3001A       ,	2200,	UTC1000S    ,	20220201-A-AAB096EF3001A-2200-Criteria  ,	20220201,	102704,
210,	AAW024XJ6009A       ,	2200,	UTC2000     ,	AAW024XJ6009A-2200-Criteria             ,	20220131,	144357,
211,	AAW024XJ6009A       ,	3200,	UTC2000     ,	AAW024XJ6009A-3200-Criteria             ,	20220131,	144357,
212,	ACD054MF6001A       ,	2200,	UTC1000S    ,	20220131-A-ACD054MF6001A-2200-Criteria  ,	20220131,	205003,
213,	ANV0086A1055A       ,	2200,	MAXUM-PLUS  ,	20220201-A-ANV0086A1055A-2200-Criteria  ,	20220201,	14721,
214,	ABU048TP2009A       ,	2200,	UTC1000S    ,	ABU048TP2009A-2200-Criteria             ,	20210317,	170925,
215,	ABU048TP2009A       ,	2200,	UTC2000     ,	ABU048TP2009A-2200-Criteria             ,	20210317,	170925,
